hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.4,224,19.64,0.05,1.07,"Abner, Philip",57.73,691769,ARI,52.23,19.63,4-Seam Fastball,FF,12.38,2352.76,80.55,90.51,71.79
R,0.28,87,28.74,-0.22,-0.51,"Abner, Philip",22.42,691769,ARI,51.72,19.05,Curveball,CU,26.32,2306.64,81.67,81.15,66.67
R,0.51,56,10.71,-0.88,0.16,"Abner, Philip",14.43,691769,ARI,44.64,45.16,Slider,SL,5.71,2352.79,88.88,80.72,84
R,0,19,15.79,0.5,0.43,"Abner, Philip",4.9,691769,ARI,0,21.05,Changeup,CH,75,1558.32,83.9,82.69,0
R,0,2,0,0.3,1.33,"Abner, Philip",0.52,691769,ARI,0,0,Sinker,SI,0,2404,0,89.5,0
R,0.4,359,14.48,0.42,1.27,"Bratt, Mitch",39.11,683352,ARI,50.42,23.03,4-Seam Fastball,FF,10.87,2349.07,83.56,91.4,79.01
R,0.24,234,29.49,-1.14,-0.17,"Bratt, Mitch",25.49,683352,ARI,48.72,24.17,Slurve,SV,17.71,2358.9,81.68,79.94,58.77
R,0.45,106,23.58,-0.31,0.67,"Bratt, Mitch",11.55,683352,ARI,45.28,37.93,Slider,SL,26.23,2423.4,76.54,86.75,81.25
R,0.24,88,15.91,1.14,0.92,"Bratt, Mitch",9.59,683352,ARI,60.23,22.86,Sinker,SI,0,2232.56,80.61,91.04,71.7
R,0.22,85,17.65,1.18,0.57,"Bratt, Mitch",9.26,683352,ARI,30.59,38.98,Changeup,CH,13.95,1679.82,82.01,84.99,76.92
R,0.24,38,39.47,-0.74,-0.75,"Bratt, Mitch",4.14,683352,ARI,50,15.79,Curveball,CU,12.5,2320.42,77.76,76.99,26.32
R,0,8,0,0,0,"Bratt, Mitch",0.87,683352,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.3,24,8.33,-1.3,0.07,"Burgos, Juan",42.86,686228,ARI,25,33.33,Sinker,SI,8.33,2400.04,72.16,96.47,100
R,0.3,21,28.57,0.25,0.46,"Burgos, Juan",37.5,686228,ARI,80.95,50,Cutter,FC,8.33,2581.43,77.7,91.52,58.82
R,0.01,11,9.09,0.99,0.35,"Burgos, Juan",19.64,686228,ARI,63.64,50,Sweeper,ST,11.11,2742.45,83.37,86.57,100
R,0.35,113,29.2,0.08,0.67,"Cabrera, Jose",25.98,703615,ARI,50.44,32.14,Cutter,FC,14,2449.36,81.86,89.85,56.14
R,0.49,107,20.56,-0.96,1.19,"Cabrera, Jose",24.6,703615,ARI,57.94,15.56,4-Seam Fastball,FF,4.44,2315.27,74.43,93.54,61.29
R,0.28,68,35.29,0.91,0.24,"Cabrera, Jose",15.63,703615,ARI,41.18,25,Sweeper,ST,41.67,2559.01,78.95,83.58,50
R,0.29,53,9.43,-1.36,0.32,"Cabrera, Jose",12.18,703615,ARI,22.64,41.46,Changeup,CH,3.7,1792,82.15,86.5,83.33
R,0.16,52,19.23,0.05,-0.18,"Cabrera, Jose",11.95,703615,ARI,38.46,31.25,Curveball,CU,23.08,2349.6,82.22,86.14,80
R,0.39,40,25,-1.44,0.45,"Cabrera, Jose",9.2,703615,ARI,60,6.25,Sinker,SI,21.05,2140.98,89.76,93.06,75
R,0,2,0,0,0,"Cabrera, Jose",0.46,703615,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.27,83,22.89,0.08,0.55,"Carrillo, Gerardo",30.97,672629,ARI,49.4,16.67,Cutter,FC,6.45,2408.3,73.5,92.52,58.54
R,0.11,65,32.31,-0.63,0.32,"Carrillo, Gerardo",24.25,672629,ARI,32.31,43.18,Split-Finger,FS,48.65,874.42,75.28,84.58,85.71
R,0.21,62,33.87,-1.36,0.46,"Carrillo, Gerardo",23.13,672629,ARI,61.29,33.33,Sinker,SI,10.71,2229.02,81.7,96.81,52.63
R,0.41,27,14.81,-0.77,1.11,"Carrillo, Gerardo",10.07,672629,ARI,29.63,26.32,4-Seam Fastball,FF,18.18,2284.44,82.71,96.73,75
R,0.23,19,26.32,0.74,0.09,"Carrillo, Gerardo",7.09,672629,ARI,57.89,25,Sweeper,ST,11.11,2759,77.76,86.51,63.64
R,0,8,0,0,0,"Carrillo, Gerardo",2.99,672629,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0,4,25,0.71,-0.37,"Carrillo, Gerardo",1.49,672629,ARI,50,0,Curveball,CU,50,2779.5,100.4,82.62,100
R,0.3,360,28.33,0.39,0.35,"Clarke, Taylor",30.43,664199,ARI,44.44,27,Slider,SL,33.13,2209.82,84.29,88.36,68.12
R,0.3,344,21.22,-1.24,0.15,"Clarke, Taylor",29.08,664199,ARI,44.19,35.42,Changeup,CH,19.78,1735.37,82.98,90.06,75
R,0.44,232,13.36,-0.3,1.02,"Clarke, Taylor",19.61,664199,ARI,43.1,28.03,Cutter,FC,6.96,2251.1,80.21,94.24,78
R,0.24,221,28.96,-1.16,0.84,"Clarke, Taylor",18.68,664199,ARI,57.01,34.74,Sinker,SI,2.94,2197.44,82.08,95.23,54.76
R,0.08,22,18.18,-0.4,1.39,"Clarke, Taylor",1.86,664199,ARI,50,36.36,4-Seam Fastball,FF,0,2289.45,83.35,94.31,63.64
R,0,4,0,0,0,"Clarke, Taylor",0.34,664199,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.49,18,11.11,-0.58,1.34,"Del Castillo, Adrian",50,680728,ARI,11.11,75,Slider,SL,0,1178.11,76.98,52.14,0
R,0.57,14,28.57,-0.6,1.01,"Del Castillo, Adrian",38.89,680728,ARI,14.29,66.67,Curveball,CU,0,1127.57,93.82,51.4,100
R,0.73,4,0,0,0,"Del Castillo, Adrian",11.11,680728,ARI,0,0,Unknown,UNK,0,0,0,0,0
L,0.43,286,19.58,0.94,1.35,"Drake, Kohl",44,684442,ARI,52.45,23.53,4-Seam Fastball,FF,8.57,2271.75,84.03,91.45,72
L,0.2,112,26.79,1.3,0.68,"Drake, Kohl",17.23,684442,ARI,28.57,37.5,Changeup,CH,40,1899.54,76.23,81.66,62.5
L,0.6,112,17.86,-0.44,-0.9,"Drake, Kohl",17.23,684442,ARI,35.71,11.11,Curveball,CU,22.22,2521.59,82.61,78.5,70
L,0.59,82,29.27,-0.03,0.73,"Drake, Kohl",12.62,684442,ARI,48.78,19.05,Cutter,FC,29.41,2284.15,89.84,86.13,65
L,0.37,58,20.69,-0.22,0.12,"Drake, Kohl",8.92,684442,ARI,55.17,15.38,Slider,SL,14.29,2365.14,82.49,81.55,75
R,0.44,862,29.58,-0.27,1.39,"Gallen, Zac",36.49,668678,ARI,57.08,17.03,4-Seam Fastball,FF,7.87,2309.73,86.33,93.44,56.91
R,0.37,512,23.05,0.38,0.36,"Gallen, Zac",21.68,668678,ARI,43.36,33.1,Slider,SL,25.84,2350.86,84.02,88.8,77.03
R,0.37,433,21.48,0.34,-0.83,"Gallen, Zac",18.33,668678,ARI,36.49,40.36,Knuckle Curve,KC,20.37,2432.76,83.75,81.53,66.46
R,0.28,420,22.62,-1.05,0.36,"Gallen, Zac",17.78,668678,ARI,34.76,35.77,Changeup,CH,21.67,1542.59,84.32,86.65,71.92
R,0.54,124,25,-0.9,1.13,"Gallen, Zac",5.25,668678,ARI,41.13,42.47,Sinker,SI,9.52,2176.62,86.08,92.84,62.75
R,0.34,9,33.33,0,0,"Gallen, Zac",0.38,668678,ARI,0,44.44,Unknown,UNK,0,0,88.28,0,0
R,0,2,0,-0.76,1.3,"Gallen, Zac",0.08,668678,ARI,0,0,Pitch Out,PO,0,2237,0,89.4,0
R,0.28,359,32.31,1.34,0.19,"Garcia, Brandyn",47.55,805299,ARI,64.62,23.62,Sinker,SI,10.13,2286.8,85.25,97.26,55.17
R,0.12,226,36.73,-1.08,0.31,"Garcia, Brandyn",29.93,805299,ARI,34.96,34.69,Sweeper,ST,50.98,2621.97,78.12,87.48,64.56
R,0.36,162,22.22,0,0.62,"Garcia, Brandyn",21.46,805299,ARI,55.56,26.39,Cutter,FC,13.95,2305.15,81.51,94.11,74.44
R,0,8,0,0,0,"Garcia, Brandyn",1.06,805299,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.26,569,31.11,0.36,-0.24,"Ginkel, Kevin",48.47,656464,ARI,39.54,38.66,Slider,SL,39.93,2390.16,85.06,85.36,73.33
R,0.35,537,22.16,-0.73,1.29,"Ginkel, Kevin",45.74,656464,ARI,47.3,31.45,4-Seam Fastball,FF,13.64,2405.73,83.76,95.58,68.9
R,0.3,57,28.07,-1.25,0.97,"Ginkel, Kevin",4.86,656464,ARI,47.37,66.67,Sinker,SI,3.12,2261.4,74.28,94.61,44.44
R,0,11,0,0,0,"Ginkel, Kevin",0.94,656464,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.34,195,27.69,-0.45,1.31,"Hoffmann, Andrew",51.32,694851,ARI,58.97,18.75,4-Seam Fastball,FF,6.33,2268.32,83.96,94.39,55.65
R,0.29,105,19.05,-0.71,0.13,"Hoffmann, Andrew",27.63,694851,ARI,40,19.05,Changeup,CH,31.82,869.58,75.83,87.34,76.19
R,0.3,79,20.25,0.37,0.17,"Hoffmann, Andrew",20.79,694851,ARI,46.84,14.29,Slider,SL,13.79,2353.61,75.23,86.01,62.16
R,0,1,0,-0.48,1.29,"Hoffmann, Andrew",0.26,694851,ARI,0,0,Pitch Out,PO,0,2325,0,91.2,0
R,0.29,141,46.81,0.19,0.29,"Jameson, Drey",35.61,686753,ARI,53.9,41.54,Slider,SL,45.21,2530.09,84.44,86.94,60.53
R,0.49,83,24.1,-0.84,1.38,"Jameson, Drey",20.96,686753,ARI,38.55,29.41,4-Seam Fastball,FF,21.88,2367.75,84.17,96.49,53.12
R,0.26,74,21.62,-1.38,0.32,"Jameson, Drey",18.69,686753,ARI,35.14,31.25,Changeup,CH,35.9,1963.99,76.68,89.35,92.31
R,0.29,71,25.35,-1.2,0.92,"Jameson, Drey",17.93,686753,ARI,63.38,34.62,Sinker,SI,8.11,2251.56,88.59,95.59,62.22
R,0.2,27,14.81,1.07,0.08,"Jameson, Drey",6.82,686753,ARI,48.15,7.14,Sweeper,ST,9.09,2693.3,86.68,82.89,76.92
R,0.34,873,23.02,-1.25,0.01,"Kelly, Merrill",27.1,518876,ARI,28.52,48.56,Changeup,CH,30.62,2164.63,79.84,88.47,80.32
R,0.49,870,24.83,-0.79,1.2,"Kelly, Merrill",27.01,518876,ARI,52.07,24.7,4-Seam Fastball,FF,11.26,2367.31,85.98,92.18,61.59
R,0.44,439,22.1,-0.34,1.04,"Kelly, Merrill",13.63,518876,ARI,53.53,29.9,Cutter,FC,10.48,2364.56,84.79,91.04,71.49
R,0.28,366,29.23,0.61,-0.7,"Kelly, Merrill",11.36,518876,ARI,42.08,26.42,Curveball,CU,18.94,2571.34,82.9,82.62,49.35
R,0.31,336,24.7,0.12,0.34,"Kelly, Merrill",10.43,518876,ARI,39.88,32.67,Slider,SL,32.57,2299.97,81.96,86.39,81.34
R,0.42,325,19.69,-1.38,0.54,"Kelly, Merrill",10.09,518876,ARI,49.23,28.48,Sinker,SI,7.98,2239.82,85.59,92.33,72.5
R,0,9,0,0,0,"Kelly, Merrill",0.28,518876,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0,3,0,-0.84,1.31,"Kelly, Merrill",0.09,518876,ARI,0,0,Pitch Out,PO,0,2297,0,90.13,0
R,0.35,870,25.29,0.12,0.85,"Littell, Zack",29.01,641793,ARI,47.01,32.75,Slider,SL,17.48,2117.19,84.06,88.22,67.97
R,0.41,787,22.87,-0.54,1.37,"Littell, Zack",26.24,641793,ARI,54.64,27.17,4-Seam Fastball,FF,12.15,2021.88,85.58,91.72,69.3
R,0.32,646,17.96,-0.92,0.05,"Littell, Zack",21.54,641793,ARI,42.41,34.14,Split-Finger,FS,17.21,1129.39,85.2,84.08,76.64
R,0.43,428,21.96,-1.19,0.93,"Littell, Zack",14.27,641793,ARI,60.75,30.36,Sinker,SI,10.79,1962.13,84.11,91.42,73.08
R,0.26,264,21.59,1.01,-0.36,"Littell, Zack",8.8,641793,ARI,38.26,28.22,Sweeper,ST,19.27,2180.58,83.92,79.4,62.38
R,0,2,0,-0.51,1.32,"Littell, Zack",0.07,641793,ARI,0,0,Pitch Out,PO,0,1986,0,88.8,0
R,0,2,0,-0.27,0.93,"Littell, Zack",0.07,641793,ARI,0,0,Unknown,UN,0,1560,0,73.8,0
R,0.25,366,29.23,-1.4,0.61,"Loáisiga, Jonathan",32.13,642528,ARI,58.74,41.06,Sinker,SI,13.33,2296.43,80.93,97.76,61.86
R,0.28,331,23.87,-1.39,0.43,"Loáisiga, Jonathan",29.06,642528,ARI,36.25,37.91,Changeup,CH,29.44,1764.64,83.46,91.03,83.33
R,0.26,184,26.63,0.34,0.07,"Loáisiga, Jonathan",16.15,642528,ARI,47.83,29.17,Curveball,CU,29.21,2650.83,78.89,89.41,69.32
R,0.42,179,13.41,-0.74,1.1,"Loáisiga, Jonathan",15.72,642528,ARI,40.22,31.78,4-Seam Fastball,FF,12.09,2405.65,82.02,97.45,79.17
R,0.32,67,29.85,-0.09,0.75,"Loáisiga, Jonathan",5.88,642528,ARI,61.19,23.08,Cutter,FC,20,2476.72,84.07,95.99,82.93
R,0,12,0,0,0,"Loáisiga, Jonathan",1.05,642528,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.6,78,12.82,-0.24,1.96,"McCann, James",83.87,543510,ARI,26.92,33.33,Eephus,EP,11.76,857.59,91.27,37.39,71.43
R,0,12,16.67,0,0,"McCann, James",12.9,543510,ARI,0,33.33,Unknown,UNK,0,0,0,0,0
R,0.17,2,0,-0.83,1.48,"McCann, James",2.15,543510,ARI,100,0,Other,FA,0,1531,93.5,65,100
R,0.33,1,0,0.04,-0.22,"McCann, James",1.08,543510,ARI,100,0,Curveball,CU,0,173,98.9,55.2,100
R,0.23,552,31.7,-0.4,1.37,"Morillo, Juan",48,666661,ARI,52.72,31.8,4-Seam Fastball,FF,28.83,2252.91,82.87,98.63,68.04
R,0.2,249,22.09,-1.32,0.63,"Morillo, Juan",21.65,666661,ARI,33.73,38.79,Changeup,CH,29.77,2281.31,77.06,92.61,79.76
R,0.26,177,36.16,-1.16,1.05,"Morillo, Juan",15.39,666661,ARI,55.37,51.9,Sinker,SI,22.58,2187.81,79.6,98.61,53.06
R,0.37,164,34.15,0.74,-0.59,"Morillo, Juan",14.26,666661,ARI,37.8,33.33,Slider,SL,43.08,2741.43,88.12,84.87,50
R,0,8,0,0,0,"Morillo, Juan",0.7,666661,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.33,1129,22.76,-0.23,1.6,"Nelson, Ryne",57.02,669194,ARI,57.22,37.27,4-Seam Fastball,FF,14.5,2277.04,84.12,96.3,74.61
R,0.29,401,24.94,0.33,0.32,"Nelson, Ryne",20.25,669194,ARI,44.64,36.04,Slider,SL,25.91,2385.05,83.01,88.65,78.21
R,0.33,198,19.19,0.2,1.13,"Nelson, Ryne",10,669194,ARI,43.43,33.04,Cutter,FC,11.83,2213.21,81.49,92.99,65.12
R,0.29,179,18.44,0.67,-0.62,"Nelson, Ryne",9.04,669194,ARI,30.17,22.4,Curveball,CU,23.44,2641.01,83.92,81.04,66.67
R,0.37,68,19.12,-0.73,1.48,"Nelson, Ryne",3.43,669194,ARI,42.65,53.85,Sinker,SI,11.9,2120.18,84.08,95.29,72.41
R,0,5,0,0,0,"Nelson, Ryne",0.25,669194,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.26,468,29.06,-0.52,1.21,"Pfaadt, Brandon",24.44,694297,ARI,56.2,23.9,4-Seam Fastball,FF,11.68,2481.59,84.3,93.23,62.74
R,0.36,377,24.67,-1.32,0.58,"Pfaadt, Brandon",19.69,694297,ARI,61.54,28.97,Sinker,SI,7.25,2336.47,84.98,93.13,65.09
R,0.33,311,21.22,-1.33,0.31,"Pfaadt, Brandon",16.24,694297,ARI,37.62,36.08,Changeup,CH,23.93,2090.75,78.61,87.05,79.49
R,0.27,290,28.28,0.83,-0.94,"Pfaadt, Brandon",15.14,694297,ARI,36.55,29.35,Curveball,CU,28.32,2484.18,81.37,82.12,55.66
R,0.19,238,21.43,0.83,0.41,"Pfaadt, Brandon",12.43,694297,ARI,32.77,29.38,Sweeper,ST,23.81,2741.03,80.35,84.39,74.36
R,0.29,231,25.54,0.02,0.68,"Pfaadt, Brandon",12.06,694297,ARI,60.17,35.87,Cutter,FC,21.43,2629.48,84,90.14,76.98
R,0.34,28,21.43,0.22,1.48,"Rashi, Taylor",31.11,688497,ARI,71.43,0,4-Seam Fastball,FF,22.22,2158.71,83.53,90.76,90
R,0.43,28,50,0.48,0.1,"Rashi, Taylor",31.11,688497,ARI,57.14,66.67,Slider,SL,54.55,2208.57,83.04,84.41,87.5
R,0,16,37.5,0.08,-1.11,"Rashi, Taylor",17.78,688497,ARI,25,66.67,Curveball,CU,50,2210.25,0,77.54,100
R,0.12,16,37.5,-0.8,0.68,"Rashi, Taylor",17.78,688497,ARI,25,50,Split-Finger,FS,50,1328.75,75.3,85.6,50
R,0,2,100,0.29,-0.97,"Rashi, Taylor",2.22,688497,ARI,100,0,Slurve,SV,0,1940,0,75,0
R,0.34,1368,27.85,0.55,1.3,"Rodriguez, Eduardo",38.74,593958,ARI,53.65,33.12,4-Seam Fastball,FF,18.78,2291.4,81.78,92.1,67.17
R,0.28,933,18.33,1.3,0.51,"Rodriguez, Eduardo",26.42,593958,ARI,35.26,32.28,Changeup,CH,23.34,1868.68,80.2,85.79,82.67
R,0.39,458,22.49,-0.16,0.69,"Rodriguez, Eduardo",12.97,593958,ARI,51.31,19.28,Cutter,FC,12.38,2282.07,81.12,88.65,71.06
R,0.35,443,31.38,-0.41,-0.5,"Rodriguez, Eduardo",12.55,593958,ARI,46.73,24.58,Curveball,CU,19.64,2304.67,83.66,79.58,53.14
R,0.38,326,16.26,1.01,1.08,"Rodriguez, Eduardo",9.23,593958,ARI,48.47,29.76,Sinker,SI,5.7,2236.54,82.25,91.54,68.35
R,0,2,0,0.75,1.38,"Rodriguez, Eduardo",0.06,593958,ARI,0,0,Pitch Out,PO,0,2151,0,87.5,0
R,0,1,0,0,0,"Rodriguez, Eduardo",0.03,593958,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.37,590,23.73,-0.91,1.02,"Sewald, Paul",58.88,623149,ARI,53.39,32.36,4-Seam Fastball,FF,18.24,2567.73,82.73,91.43,76.19
R,0.29,404,36.14,0.92,0.46,"Sewald, Paul",40.32,623149,ARI,52.97,31.58,Sweeper,ST,33.85,2472.57,81.47,83.02,61.68
R,0,8,25,-0.42,0.62,"Sewald, Paul",0.8,623149,ARI,25,33.33,Cutter,FC,0,2503.75,81.4,88.9,0
R,0.35,613,23.82,-0.68,1.16,"Soroka, Michael",33.35,647336,ARI,54.98,28.99,4-Seam Fastball,FF,12.42,2520.08,80.97,93.7,69.44
R,0.27,585,33.68,0.97,-0.68,"Soroka, Michael",31.83,647336,ARI,45.81,35.96,Slurve,SV,30.77,2914.68,80.57,80.69,59.33
R,0.39,226,21.24,0.11,0.61,"Soroka, Michael",12.3,647336,ARI,43.81,29.92,Cutter,FC,16.67,2614.61,81.2,89.07,76.77
R,0.35,224,19.64,-1.37,0.29,"Soroka, Michael",12.19,647336,ARI,37.5,33.57,Changeup,CH,20.37,2197.88,81.58,85.92,72.62
R,0.29,178,26.4,-1.35,0.47,"Soroka, Michael",9.68,647336,ARI,63.48,32.31,Sinker,SI,8.6,2348.31,83.4,93.34,63.72
R,0.11,12,8.33,1.32,0.23,"Soroka, Michael",0.65,647336,ARI,16.67,30,Sweeper,ST,20,2898.75,88.2,82.97,100
R,0.49,46,8.7,0.39,0.47,"Strowd, Kade",71.88,669704,ARI,34.78,6.67,Cutter,FC,0,2550.74,80.42,90.82,62.5
R,0.63,12,16.67,0.99,-0.89,"Strowd, Kade",18.75,669704,ARI,16.67,20,Curveball,CU,0,2871.33,82.45,83.95,100
R,0,4,0,-0.1,1.24,"Strowd, Kade",6.25,669704,ARI,0,0,4-Seam Fastball,FF,0,2367,0,94.85,0
R,0,2,100,-1.13,0.81,"Strowd, Kade",3.12,669704,ARI,100,0,Sinker,SI,0,2140,0,93.9,0
R,0.34,580,25.34,-0.98,-0.68,"Thompson, Ryan",60.54,657044,ARI,48.1,31.89,Sinker,SI,11.7,1980.93,83.64,89.31,60.57
R,0.27,313,30.03,1.22,0.67,"Thompson, Ryan",32.67,657044,ARI,47.92,43.56,Slider,SL,23.78,2289.93,78.37,77.87,62
R,0.43,43,18.6,-0.81,0.46,"Thompson, Ryan",4.49,657044,ARI,39.53,23.08,4-Seam Fastball,FF,23.53,2137.21,85.26,91.41,64.71
R,0,22,0,0,0,"Thompson, Ryan",2.3,657044,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.37,29,20.69,-0.67,0.71,"Vargas, Ildemaro",48.33,545121,ARI,37.93,11.11,Other,FA,0,1492.72,74.24,67.73,45.45
R,0.45,22,4.55,-0.06,1.55,"Vargas, Ildemaro",36.67,545121,ARI,9.09,25,Eephus,EP,0,853.91,94.21,40.16,100
R,0.25,9,0,0.58,0.09,"Vargas, Ildemaro",15,545121,ARI,22.22,0,Slow Curve,CS,0,1610.11,95.8,56.91,100
R,0.34,562,27.4,-1.06,1.22,"Alvarado, Elvis",56.83,665660,ATH,50,29.54,4-Seam Fastball,FF,27.59,2446.65,83.06,98.91,73.67
R,0.34,250,33.2,-0.05,0.18,"Alvarado, Elvis",25.28,665660,ATH,46,33.33,Slider,SL,36.89,2070.01,80.07,88.13,66.96
R,0.37,138,15.94,-1.46,0.75,"Alvarado, Elvis",13.95,665660,ATH,50.72,25,Sinker,SI,7.14,2460.2,88.12,97.78,75.71
R,0.04,39,15.38,-0.51,0.15,"Alvarado, Elvis",3.94,665660,ATH,23.08,23.33,Split-Finger,FS,40,973.82,78.61,87.37,88.89
R,0.39,341,32.55,0.92,0.65,"Barlow, Scott",34.97,605130,ATH,41.06,29.85,Sweeper,ST,34.31,2399.39,80.88,79.22,55
R,0.16,331,33.23,1.25,-0.61,"Barlow, Scott",33.95,605130,ATH,32.93,45.5,Curveball,CU,43.43,2510.01,80.4,76.25,67.89
R,0.64,127,24.41,-1.16,0.61,"Barlow, Scott",13.03,605130,ATH,44.09,21.13,Sinker,SI,19.57,2144.45,84.79,89.14,55.36
R,0.44,125,34.4,-0.32,0.95,"Barlow, Scott",12.82,605130,ATH,57.6,16.98,4-Seam Fastball,FF,12.24,2313.06,88.53,89.09,55.56
R,0.4,35,14.29,0.43,0.14,"Barlow, Scott",3.59,605130,ATH,25.71,3.85,Slider,SL,12.5,2462.37,90.62,82.51,77.78
R,0,16,0,0,0,"Barlow, Scott",1.64,605130,ATH,0,0,Unknown,UNK,0,0,0,0,0
R,0.38,486,23.25,-0.05,1.22,"Barnett, Mason",45.08,686930,ATH,43.42,24.36,4-Seam Fastball,FF,17.16,2259.88,81.9,95.02,64.93
R,0.27,234,32.91,0.26,-0.21,"Barnett, Mason",21.71,686930,ATH,50,34.19,Slider,SL,29.2,2506.66,80.88,87.42,62.39
R,0.28,172,26.16,1.33,-0.42,"Barnett, Mason",15.96,686930,ATH,48.26,39.33,Sweeper,ST,17.98,2692.58,77.18,83.49,65.06
R,0.33,114,20.18,0.73,-1.27,"Barnett, Mason",10.58,686930,ATH,49.12,18.97,Curveball,CU,14.29,2720.26,83.81,79.35,67.86
R,0.28,62,20.97,-0.75,0.08,"Barnett, Mason",5.75,686930,ATH,27.42,22.22,Changeup,CH,36.36,987.5,86.26,85.81,70.59
R,0,10,0,0,0,"Barnett, Mason",0.93,686930,ATH,0,0,Unknown,UNK,0,0,0,0,0
R,0.27,187,26.74,0.27,1.21,"Basso, Brady",39.79,669620,ATH,58.82,40.26,4-Seam Fastball,FF,18.49,2289.94,80.45,93.07,80
R,0.24,99,32.32,-0.29,0.37,"Basso, Brady",21.06,669620,ATH,47.47,53.85,Slider,SL,28.07,2112.85,83.6,84.06,61.7
R,0.33,96,27.08,-0.15,-0.94,"Basso, Brady",20.43,669620,ATH,30.21,16.42,Curveball,CU,30.43,2239.6,73.44,77.43,41.38
R,0.46,53,15.09,-0.08,0.67,"Basso, Brady",11.28,669620,ATH,54.72,29.17,Cutter,FC,9.68,2219.79,86.78,89.65,82.76
R,0.19,29,17.24,1.11,0.86,"Basso, Brady",6.17,669620,ATH,44.83,18.75,Sinker,SI,8.33,2134.62,90.63,93,69.23
R,0.61,6,0,1.32,0.56,"Basso, Brady",1.28,669620,ATH,66.67,0,Changeup,CH,0,1822.83,95.92,88.8,100
R,0.17,86,24.42,0.08,-0.22,"Blewett, Scott",28.29,656240,ATH,40.7,45.1,Slider,SL,30.61,2124.27,85.48,84.25,74.29
R,0.48,76,22.37,0.34,0.5,"Blewett, Scott",25,656240,ATH,31.58,46.15,Cutter,FC,33.33,2298.55,80.26,88.96,87.5
R,0.35,73,21.92,-0.47,1.22,"Blewett, Scott",24.01,656240,ATH,53.42,17.65,4-Seam Fastball,FF,5.71,2273.95,87.5,95.28,74.36
R,0.15,44,15.91,-1.08,1.03,"Blewett, Scott",14.47,656240,ATH,40.91,34.62,Sinker,SI,9.09,2103.86,77.29,94.54,72.22
R,0.6,25,0,-0.68,0.22,"Blewett, Scott",8.22,656240,ATH,16,9.52,Split-Finger,FS,0,1089.64,74.68,86.79,100
L,0.56,28,17.86,1.03,1.24,"Bowden, Ben",70,641386,ATH,42.86,12.5,4-Seam Fastball,FF,18.18,2406.86,82.46,93.9,75
L,0.47,9,22.22,1.15,0.74,"Bowden, Ben",22.5,641386,ATH,44.44,20,Changeup,CH,0,1694.11,77.77,86.62,50
L,0,2,0,-0.1,0.39,"Bowden, Ben",5,641386,ATH,0,0,Slider,SL,0,2249,0,84.85,0
L,0,1,0,-0.1,-0.43,"Bowden, Ben",2.5,641386,ATH,0,0,Curveball,CU,0,2397,0,81.4,0
R,0.32,96,19.79,0.67,1.09,"Cortes, Carlos",51.61,666126,ATH,39.58,34.48,Other,FA,6.52,1757.78,79.3,74.03,68.42
R,0.53,59,18.64,0.99,1.17,"Cortes, Carlos",31.72,666126,ATH,42.37,14.71,Changeup,CH,0,1725.8,86.18,71.89,64
R,0.5,16,12.5,0.11,1.32,"Cortes, Carlos",8.6,666126,ATH,31.25,27.27,Slider,SL,0,1553.56,85.67,64.01,60
R,0.25,12,0,-0.38,0.22,"Cortes, Carlos",6.45,666126,ATH,41.67,14.29,Eephus,EP,0,852.33,74,63.98,100
R,0,3,0,0.39,0.06,"Cortes, Carlos",1.61,666126,ATH,0,0,Curveball,CU,0,1735.33,0,62.97,0
R,0.25,60,30,-0.5,1.2,"Estes, Joey",42.25,683155,ATH,46.67,50,4-Seam Fastball,FF,29.41,2383.73,86.22,93.58,64.29
R,0.59,30,46.67,0.25,0.67,"Estes, Joey",21.13,683155,ATH,66.67,0,Cutter,FC,40,2463.8,91.1,88.7,50
R,0.2,30,20,0.61,-0.1,"Estes, Joey",21.13,683155,ATH,60,16.67,Slider,SL,22.22,2418.13,87.4,83.04,88.89
R,0.03,14,14.29,1.05,0.24,"Estes, Joey",9.86,683155,ATH,28.57,40,Sweeper,ST,25,2531.14,76.87,79.64,100
R,0.34,8,0,-0.96,0.75,"Estes, Joey",5.63,683155,ATH,50,0,Changeup,CH,0,1862.25,87.15,84.55,100
R,0.31,1034,31.62,-1.19,0.33,"Ginn, J.T.",34.36,669372,ATH,51.16,23.96,Sinker,SI,20.64,1980.78,83.33,93.45,59.55
