hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
L,0.38,172,20.93,0.06,1.11,"Abner, Philip",60.56,691769,ARI,51.74,22.89,4-Seam Fastball,FF,13.25,2366.01,77.8,90.47,71.91
L,0.27,59,28.81,-0.22,-0.51,"Abner, Philip",20.77,691769,ARI,59.32,8.33,Curveball,CU,16.67,2299.42,80.91,81.19,62.86
L,0.68,36,0,-0.84,0.19,"Abner, Philip",12.68,691769,ARI,36.11,43.48,Slider,SL,0,2360.94,92.06,80.91,100
L,0,15,20,0.52,0.44,"Abner, Philip",5.28,691769,ARI,0,26.67,Changeup,CH,75,1568.53,83.9,82.87,0
L,0,2,0,0.3,1.33,"Abner, Philip",0.7,691769,ARI,0,0,Sinker,SI,0,2404,0,89.5,0
R,0.44,228,9.65,0.4,1.26,"Bratt, Mitch",39.58,683352,ARI,46.49,22.95,4-Seam Fastball,FF,8.33,2351.31,84.12,91.54,86.79
R,0.23,154,31.17,-1.12,-0.19,"Bratt, Mitch",26.74,683352,ARI,49.35,33.33,Slurve,SV,20,2360.38,81.77,80.01,57.89
R,0.48,74,21.62,-0.34,0.63,"Bratt, Mitch",12.85,683352,ARI,51.35,33.33,Slider,SL,22.73,2421.84,78.98,86.52,84.21
R,0.32,54,11.11,1.12,0.93,"Bratt, Mitch",9.38,683352,ARI,59.26,18.18,Sinker,SI,0,2239,84.41,90.92,81.25
R,0.21,46,17.39,1.16,0.66,"Bratt, Mitch",7.99,683352,ARI,17.39,36.84,Changeup,CH,20,1680.3,86.53,85.1,75
R,0.24,20,20,-0.72,-0.74,"Bratt, Mitch",3.47,683352,ARI,40,16.67,Curveball,CU,0,2291.6,81.05,76.96,50
R,0.3,24,8.33,-1.3,0.07,"Burgos, Juan",42.86,686228,ARI,25,33.33,Sinker,SI,8.33,2400.04,72.16,96.47,100
R,0.3,21,28.57,0.25,0.46,"Burgos, Juan",37.5,686228,ARI,80.95,50,Cutter,FC,8.33,2581.43,77.7,91.52,58.82
R,0.01,11,9.09,0.99,0.35,"Burgos, Juan",19.64,686228,ARI,63.64,50,Sweeper,ST,11.11,2742.45,83.37,86.57,100
R,0.35,113,29.2,0.08,0.67,"Cabrera, Jose",25.98,703615,ARI,50.44,32.14,Cutter,FC,14,2449.36,81.86,89.85,56.14
R,0.49,107,20.56,-0.96,1.19,"Cabrera, Jose",24.6,703615,ARI,57.94,15.56,4-Seam Fastball,FF,4.44,2315.27,74.43,93.54,61.29
R,0.28,68,35.29,0.91,0.24,"Cabrera, Jose",15.63,703615,ARI,41.18,25,Sweeper,ST,41.67,2559.01,78.95,83.58,50
R,0.29,53,9.43,-1.36,0.32,"Cabrera, Jose",12.18,703615,ARI,22.64,41.46,Changeup,CH,3.7,1792,82.15,86.5,83.33
R,0.16,52,19.23,0.05,-0.18,"Cabrera, Jose",11.95,703615,ARI,38.46,31.25,Curveball,CU,23.08,2349.6,82.22,86.14,80
R,0.39,40,25,-1.44,0.45,"Cabrera, Jose",9.2,703615,ARI,60,6.25,Sinker,SI,21.05,2140.98,89.76,93.06,75
R,0,2,0,0,0,"Cabrera, Jose",0.46,703615,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.31,52,23.08,0.09,0.53,"Carrillo, Gerardo",33.77,672629,ARI,48.08,11.11,Cutter,FC,11.11,2447.23,74.85,92.68,60
R,0.1,40,27.5,-1.34,0.49,"Carrillo, Gerardo",25.97,672629,ARI,52.5,42.11,Sinker,SI,5.26,2227.15,78.09,97.09,52.38
R,0.15,31,35.48,-0.58,0.31,"Carrillo, Gerardo",20.13,672629,ARI,29.03,50,Split-Finger,FS,55,864,74.85,84.58,100
R,0.41,13,15.38,-0.72,1.08,"Carrillo, Gerardo",8.44,672629,ARI,15.38,36.36,4-Seam Fastball,FF,33.33,2252.85,86.15,96.92,100
R,0,8,0,0,0,"Carrillo, Gerardo",5.19,672629,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.32,6,16.67,0.63,0.01,"Carrillo, Gerardo",3.9,672629,ARI,83.33,100,Sweeper,ST,0,2736.5,72.54,87.23,80
R,0,4,25,0.71,-0.37,"Carrillo, Gerardo",2.6,672629,ARI,50,0,Curveball,CU,50,2779.5,100.4,82.62,100
R,0.31,328,28.96,0.38,0.35,"Clarke, Taylor",30.29,664199,ARI,45.43,27.37,Slider,SL,33.11,2203,84.82,88.3,66.44
R,0.29,305,22.3,-1.24,0.14,"Clarke, Taylor",28.16,664199,ARI,43.93,36.84,Changeup,CH,21.47,1718.47,81.99,89.97,74.63
R,0.45,221,12.22,-0.3,1.01,"Clarke, Taylor",20.41,664199,ARI,43.44,27.2,Cutter,FC,5.45,2244.98,80.41,94.19,79.17
R,0.23,203,30.54,-1.16,0.83,"Clarke, Taylor",18.74,664199,ARI,56.16,33.71,Sinker,SI,2.27,2182.96,82.06,95.18,50.88
R,0.08,22,18.18,-0.4,1.39,"Clarke, Taylor",2.03,664199,ARI,50,36.36,4-Seam Fastball,FF,0,2289.45,83.35,94.31,63.64
R,0,4,0,0,0,"Clarke, Taylor",0.37,664199,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.49,18,11.11,-0.58,1.34,"Del Castillo, Adrian",50,680728,ARI,11.11,75,Slider,SL,0,1178.11,76.98,52.14,0
R,0.57,14,28.57,-0.6,1.01,"Del Castillo, Adrian",38.89,680728,ARI,14.29,66.67,Curveball,CU,0,1127.57,93.82,51.4,100
R,0.73,4,0,0,0,"Del Castillo, Adrian",11.11,680728,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.44,130,24.62,0.93,1.37,"Drake, Kohl",43.62,684442,ARI,60,15.38,4-Seam Fastball,FF,15.15,2245.23,84.24,91.47,74.36
R,0.65,62,16.13,-0.48,-0.96,"Drake, Kohl",20.81,684442,ARI,32.26,14.29,Curveball,CU,27.27,2511.74,87.86,78.47,80
R,0.26,50,28,1.27,0.69,"Drake, Kohl",16.78,684442,ARI,28,44.44,Changeup,CH,41.67,1865.92,63.67,81.56,57.14
R,0.38,38,31.58,0,0.71,"Drake, Kohl",12.75,684442,ARI,36.84,33.33,Cutter,FC,50,2260.32,92.98,85.87,85.71
R,0.21,18,22.22,-0.02,0.49,"Drake, Kohl",6.04,684442,ARI,55.56,25,Slider,SL,20,2213.11,76.62,82.54,80
R,0.67,54,25.93,-0.7,1.44,"Díaz, Yilber",61.36,700270,ARI,48.15,21.43,4-Seam Fastball,FF,15.38,2217.7,88.41,96.32,76.92
R,0.75,26,30.77,0.02,0.16,"Díaz, Yilber",29.55,700270,ARI,38.46,25,Slider,SL,40,2646.85,89.9,85.55,60
R,0,8,0,0.13,-1.33,"Díaz, Yilber",9.09,700270,ARI,25,33.33,Knuckle Curve,KC,0,2905.75,0,79.5,0
R,0.44,862,29.58,-0.27,1.39,"Gallen, Zac",36.49,668678,ARI,57.08,17.03,4-Seam Fastball,FF,7.87,2309.73,86.33,93.44,56.91
R,0.37,512,23.05,0.38,0.36,"Gallen, Zac",21.68,668678,ARI,43.36,33.1,Slider,SL,25.84,2350.86,84.02,88.8,77.03
R,0.37,433,21.48,0.34,-0.83,"Gallen, Zac",18.33,668678,ARI,36.49,40.36,Knuckle Curve,KC,20.37,2432.76,83.75,81.53,66.46
R,0.28,420,22.62,-1.05,0.36,"Gallen, Zac",17.78,668678,ARI,34.76,35.77,Changeup,CH,21.67,1542.59,84.32,86.65,71.92
R,0.54,124,25,-0.9,1.13,"Gallen, Zac",5.25,668678,ARI,41.13,42.47,Sinker,SI,9.52,2176.62,86.08,92.84,62.75
R,0.34,9,33.33,0,0,"Gallen, Zac",0.38,668678,ARI,0,44.44,Unknown,UNK,0,0,88.28,0,0
R,0,2,0,-0.76,1.3,"Gallen, Zac",0.08,668678,ARI,0,0,Pitch Out,PO,0,2237,0,89.4,0
R,0.29,321,32.71,1.32,0.19,"Garcia, Brandyn",47.56,805299,ARI,63.55,25.64,Sinker,SI,10.07,2283.8,85.23,97.27,53.43
R,0.08,198,36.36,-1.11,0.3,"Garcia, Brandyn",29.33,805299,ARI,33.84,32.06,Sweeper,ST,51.81,2632.85,75.99,87.35,61.19
R,0.25,148,22.97,-0.03,0.61,"Garcia, Brandyn",21.93,805299,ARI,52.7,24.29,Cutter,FC,16.22,2307.58,80.93,94.01,73.08
R,0,8,0,0,0,"Garcia, Brandyn",1.19,805299,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.25,505,31.49,0.36,-0.24,"Ginkel, Kevin",49.08,656464,ARI,38.81,38.83,Slider,SL,39.69,2394.03,84.9,85.23,69.9
R,0.36,457,22.1,-0.73,1.29,"Ginkel, Kevin",44.41,656464,ARI,47.48,32.5,4-Seam Fastball,FF,13.22,2411.44,84.02,95.46,68.66
R,0.3,56,28.57,-1.25,0.97,"Ginkel, Kevin",5.44,656464,ARI,48.21,65.52,Sinker,SI,3.23,2262.71,75.06,94.59,44.44
R,0,11,0,0,0,"Ginkel, Kevin",1.07,656464,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.34,195,27.69,-0.45,1.31,"Hoffmann, Andrew",51.32,694851,ARI,58.97,18.75,4-Seam Fastball,FF,6.33,2268.32,83.96,94.39,55.65
R,0.29,105,19.05,-0.71,0.13,"Hoffmann, Andrew",27.63,694851,ARI,40,19.05,Changeup,CH,31.82,869.58,75.83,87.34,76.19
R,0.3,79,20.25,0.37,0.17,"Hoffmann, Andrew",20.79,694851,ARI,46.84,14.29,Slider,SL,13.79,2353.61,75.23,86.01,62.16
R,0,1,0,-0.48,1.29,"Hoffmann, Andrew",0.26,694851,ARI,0,0,Pitch Out,PO,0,2325,0,91.2,0
R,0.29,141,46.81,0.19,0.29,"Jameson, Drey",35.61,686753,ARI,53.9,41.54,Slider,SL,45.21,2530.09,84.44,86.94,60.53
R,0.49,83,24.1,-0.84,1.38,"Jameson, Drey",20.96,686753,ARI,38.55,29.41,4-Seam Fastball,FF,21.88,2367.75,84.17,96.49,53.12
R,0.26,74,21.62,-1.38,0.32,"Jameson, Drey",18.69,686753,ARI,35.14,31.25,Changeup,CH,35.9,1963.99,76.68,89.35,92.31
R,0.29,71,25.35,-1.2,0.92,"Jameson, Drey",17.93,686753,ARI,63.38,34.62,Sinker,SI,8.11,2251.56,88.59,95.59,62.22
R,0.2,27,14.81,1.07,0.08,"Jameson, Drey",6.82,686753,ARI,48.15,7.14,Sweeper,ST,9.09,2693.3,86.68,82.89,76.92
R,0.49,797,24.97,-0.79,1.21,"Kelly, Merrill",26.89,518876,ARI,52.7,24.4,4-Seam Fastball,FF,10.89,2365.86,86.11,92.18,61.19
R,0.34,791,23.01,-1.25,0.01,"Kelly, Merrill",26.69,518876,ARI,28.95,49.64,Changeup,CH,29.87,2159.99,79.66,88.47,79.91
R,0.46,417,21.82,-0.35,1.05,"Kelly, Merrill",14.07,518876,ARI,53.72,30.57,Cutter,FC,10.96,2363.07,84.96,91.01,71.43
R,0.3,329,28.27,0.6,-0.7,"Kelly, Merrill",11.1,518876,ARI,39.82,27.27,Curveball,CU,17.24,2565.02,83.79,82.61,47.33
R,0.31,320,25.31,0.12,0.34,"Kelly, Merrill",10.8,518876,ARI,41.25,32.98,Slider,SL,32.54,2296.29,81.41,86.41,81.06
R,0.45,299,18.39,-1.38,0.53,"Kelly, Merrill",10.09,518876,ARI,50.17,27.52,Sinker,SI,6.62,2235.19,86.56,92.32,73.33
R,0,8,0,0,0,"Kelly, Merrill",0.27,518876,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0,3,0,-0.84,1.31,"Kelly, Merrill",0.1,518876,ARI,0,0,Pitch Out,PO,0,2297,0,90.13,0
R,0.23,325,29.54,-1.41,0.62,"Loáisiga, Jonathan",33.2,642528,ARI,58.15,41.91,Sinker,SI,13.87,2299.08,80.58,97.72,61.38
R,0.29,293,24.91,-1.4,0.44,"Loáisiga, Jonathan",29.93,642528,ARI,36.18,40.11,Changeup,CH,30.06,1774.75,82.63,90.98,83.02
R,0.27,164,25,0.35,0.08,"Loáisiga, Jonathan",16.75,642528,ARI,49.39,27.71,Curveball,CU,27.16,2652.16,78.65,89.25,71.6
R,0.62,141,13.48,-0.79,1.12,"Loáisiga, Jonathan",14.4,642528,ARI,41.13,31.33,4-Seam Fastball,FF,10,2406.6,82.14,97.36,75.86
R,0.32,44,34.09,-0.09,0.78,"Loáisiga, Jonathan",4.49,642528,ARI,65.91,13.33,Cutter,FC,19.23,2475.36,86.47,95.88,82.76
R,0,12,0,0,0,"Loáisiga, Jonathan",1.23,642528,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.6,78,12.82,-0.24,1.96,"McCann, James",83.87,543510,ARI,26.92,33.33,Eephus,EP,11.76,857.59,91.27,37.39,71.43
R,0,12,16.67,0,0,"McCann, James",12.9,543510,ARI,0,33.33,Unknown,UNK,0,0,0,0,0
R,0.17,2,0,-0.83,1.48,"McCann, James",2.15,543510,ARI,100,0,Other,FA,0,1531,93.5,65,100
R,0.33,1,0,0.04,-0.22,"McCann, James",1.08,543510,ARI,100,0,Curveball,CU,0,173,98.9,55.2,100
R,0.24,476,30.46,-0.41,1.36,"Morillo, Juan",46.26,666661,ARI,51.68,31.3,4-Seam Fastball,FF,29.55,2237.74,82.92,98.63,71.14
R,0.17,218,23.39,-1.32,0.62,"Morillo, Juan",21.19,666661,ARI,33.03,41.78,Changeup,CH,30.17,2272.68,76.22,92.56,76.39
R,0.25,169,36.69,-1.16,1.05,"Morillo, Juan",16.42,666661,ARI,56.8,50.68,Sinker,SI,21.84,2184.52,78.68,98.68,52.08
R,0.39,158,34.18,0.74,-0.59,"Morillo, Juan",15.35,666661,ARI,36.71,34,Slider,SL,44.44,2740,87.22,84.88,50
R,0,8,0,0,0,"Morillo, Juan",0.78,666661,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.33,1129,22.76,-0.23,1.6,"Nelson, Ryne",57.02,669194,ARI,57.22,37.27,4-Seam Fastball,FF,14.5,2277.04,84.12,96.3,74.61
R,0.29,401,24.94,0.33,0.32,"Nelson, Ryne",20.25,669194,ARI,44.64,36.04,Slider,SL,25.91,2385.05,83.01,88.65,78.21
R,0.33,198,19.19,0.2,1.13,"Nelson, Ryne",10,669194,ARI,43.43,33.04,Cutter,FC,11.83,2213.21,81.49,92.99,65.12
R,0.29,179,18.44,0.67,-0.62,"Nelson, Ryne",9.04,669194,ARI,30.17,22.4,Curveball,CU,23.44,2641.01,83.92,81.04,66.67
R,0.37,68,19.12,-0.73,1.48,"Nelson, Ryne",3.43,669194,ARI,42.65,53.85,Sinker,SI,11.9,2120.18,84.08,95.29,72.41
R,0,5,0,0,0,"Nelson, Ryne",0.25,669194,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.3,362,29.01,-0.51,1.21,"Pfaadt, Brandon",22.05,694297,ARI,57.46,24.68,4-Seam Fastball,FF,11.7,2471.84,83.69,93.24,63.94
R,0.35,353,25.21,-1.33,0.58,"Pfaadt, Brandon",21.5,694297,ARI,60.91,30.43,Sinker,SI,7.22,2331.72,84.1,93.12,64.19
R,0.28,270,28.89,0.83,-0.94,"Pfaadt, Brandon",16.44,694297,ARI,37.41,31.36,Curveball,CU,29.09,2482.83,81.06,82.13,56.44
R,0.34,237,19.41,-1.34,0.32,"Pfaadt, Brandon",14.43,694297,ARI,33.33,36.08,Changeup,CH,22.31,2081.14,79.14,87,81.01
R,0.31,216,25.93,0.02,0.68,"Pfaadt, Brandon",13.15,694297,ARI,58.33,36.67,Cutter,FC,21.88,2628.02,83.17,90.15,75.4
R,0.19,204,23.04,0.83,0.39,"Pfaadt, Brandon",12.42,694297,ARI,33.82,30.37,Sweeper,ST,24.18,2726.05,81.94,84.32,72.46
R,0.34,28,21.43,0.22,1.48,"Rashi, Taylor",31.11,688497,ARI,71.43,0,4-Seam Fastball,FF,22.22,2158.71,83.53,90.76,90
R,0.43,28,50,0.48,0.1,"Rashi, Taylor",31.11,688497,ARI,57.14,66.67,Slider,SL,54.55,2208.57,83.04,84.41,87.5
R,0,16,37.5,0.08,-1.11,"Rashi, Taylor",17.78,688497,ARI,25,66.67,Curveball,CU,50,2210.25,0,77.54,100
R,0.12,16,37.5,-0.8,0.68,"Rashi, Taylor",17.78,688497,ARI,25,50,Split-Finger,FS,50,1328.75,75.3,85.6,50
R,0,2,100,0.29,-0.97,"Rashi, Taylor",2.22,688497,ARI,100,0,Slurve,SV,0,1940,0,75,0
R,0.33,1247,28.23,0.54,1.31,"Rodriguez, Eduardo",38.82,593958,ARI,54.29,30.53,4-Seam Fastball,FF,19.07,2289.11,81.72,92.07,66.47
R,0.29,841,17.36,1.31,0.5,"Rodriguez, Eduardo",26.18,593958,ARI,35.2,30.83,Changeup,CH,21.03,1870.32,80.26,85.85,81.42
R,0.39,416,23.32,-0.16,0.68,"Rodriguez, Eduardo",12.95,593958,ARI,49.28,19.43,Cutter,FC,13.51,2282.14,81.63,88.6,70.24
R,0.33,408,32.84,-0.41,-0.5,"Rodriguez, Eduardo",12.7,593958,ARI,48.53,25.24,Curveball,CU,21.15,2304.34,83.09,79.58,52.02
R,0.38,297,15.15,1,1.07,"Rodriguez, Eduardo",9.25,593958,ARI,48.15,31.17,Sinker,SI,4.7,2229.21,82,91.51,70.63
R,0,2,0,0.75,1.38,"Rodriguez, Eduardo",0.06,593958,ARI,0,0,Pitch Out,PO,0,2151,0,87.5,0
R,0,1,0,0,0,"Rodriguez, Eduardo",0.03,593958,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.33,558,24.91,-0.92,1.02,"Sewald, Paul",60.32,623149,ARI,53.58,32.43,4-Seam Fastball,FF,19.48,2566.61,82.55,91.43,74.92
R,0.28,367,36.51,0.92,0.48,"Sewald, Paul",39.68,623149,ARI,55.04,29.09,Sweeper,ST,33.91,2473.09,81.5,83.05,62.38
R,0.35,592,23.99,-0.69,1.16,"Soroka, Michael",33.62,647336,ARI,54.56,28.62,4-Seam Fastball,FF,12.37,2518.92,80.86,93.73,68.73
R,0.27,560,34.11,0.97,-0.68,"Soroka, Michael",31.8,647336,ARI,46.07,36.75,Slurve,SV,30.68,2915.59,80.76,80.68,59.3
R,0.39,215,22.33,0.11,0.61,"Soroka, Michael",12.21,647336,ARI,44.65,29.41,Cutter,FC,17.59,2616.51,81.98,89.08,76.04
R,0.35,214,20.09,-1.37,0.3,"Soroka, Michael",12.15,647336,ARI,38.32,33.33,Changeup,CH,20.39,2192.98,81.45,85.92,71.95
R,0.27,169,25.44,-1.35,0.47,"Soroka, Michael",9.6,647336,ARI,63.31,32.26,Sinker,SI,7.87,2348.16,83.08,93.37,64.49
R,0.11,11,9.09,1.34,0.2,"Soroka, Michael",0.62,647336,ARI,18.18,33.33,Sweeper,ST,20,2909.36,88.2,82.87,100
R,0.49,46,8.7,0.39,0.47,"Strowd, Kade",71.88,669704,ARI,34.78,6.67,Cutter,FC,0,2550.74,80.42,90.82,62.5
R,0.63,12,16.67,0.99,-0.89,"Strowd, Kade",18.75,669704,ARI,16.67,20,Curveball,CU,0,2871.33,82.45,83.95,100
R,0,4,0,-0.1,1.24,"Strowd, Kade",6.25,669704,ARI,0,0,4-Seam Fastball,FF,0,2367,0,94.85,0
R,0,2,100,-1.13,0.81,"Strowd, Kade",3.12,669704,ARI,100,0,Sinker,SI,0,2140,0,93.9,0
R,0.33,563,25.58,-0.98,-0.69,"Thompson, Ryan",62.63,657044,ARI,47.96,31.4,Sinker,SI,12.2,1980.59,83.63,89.27,60
R,0.28,287,30.31,1.22,0.67,"Thompson, Ryan",31.92,657044,ARI,47.04,45.39,Slider,SL,23.33,2293.67,78.33,77.84,60
R,0.4,27,22.22,-0.94,0.44,"Thompson, Ryan",3,657044,ARI,48.15,14.29,4-Seam Fastball,FF,36.36,2152.07,88.91,91.04,69.23
R,0,22,0,0,0,"Thompson, Ryan",2.45,657044,ARI,0,0,Unknown,UNK,0,0,0,0,0
R,0.37,29,20.69,-0.67,0.71,"Vargas, Ildemaro",48.33,545121,ARI,37.93,11.11,Other,FA,0,1492.72,74.24,67.73,45.45
R,0.45,22,4.55,-0.06,1.55,"Vargas, Ildemaro",36.67,545121,ARI,9.09,25,Eephus,EP,0,853.91,94.21,40.16,100
R,0.25,9,0,0.58,0.09,"Vargas, Ildemaro",15,545121,ARI,22.22,0,Slow Curve,CS,0,1610.11,95.8,56.91,100
R,0.33,482,27.59,-1.06,1.22,"Alvarado, Elvis",55.15,665660,ATH,51.24,30.64,4-Seam Fastball,FF,27.91,2452.91,83.25,98.97,75.3
R,0.38,221,31.22,-0.04,0.17,"Alvarado, Elvis",25.29,665660,ATH,46.15,34.45,Slider,SL,33.33,2099.57,79.61,88.11,68.63
R,0.37,136,15.44,-1.46,0.74,"Alvarado, Elvis",15.56,665660,ATH,50.74,25.37,Sinker,SI,7.14,2460.42,88.12,97.79,76.81
R,0.03,35,14.29,-0.52,0.16,"Alvarado, Elvis",4,665660,ATH,22.86,18.52,Split-Finger,FS,41.67,970.17,79.66,87.39,87.5
R,0.39,341,32.55,0.92,0.65,"Barlow, Scott",34.97,605130,ATH,41.06,29.85,Sweeper,ST,34.31,2399.39,80.88,79.22,55
R,0.16,331,33.23,1.25,-0.61,"Barlow, Scott",33.95,605130,ATH,32.93,45.5,Curveball,CU,43.43,2510.01,80.4,76.25,67.89
R,0.64,127,24.41,-1.16,0.61,"Barlow, Scott",13.03,605130,ATH,44.09,21.13,Sinker,SI,19.57,2144.45,84.79,89.14,55.36
R,0.44,125,34.4,-0.32,0.95,"Barlow, Scott",12.82,605130,ATH,57.6,16.98,4-Seam Fastball,FF,12.24,2313.06,88.53,89.09,55.56
R,0.4,35,14.29,0.43,0.14,"Barlow, Scott",3.59,605130,ATH,25.71,3.85,Slider,SL,12.5,2462.37,90.62,82.51,77.78
R,0,16,0,0,0,"Barlow, Scott",1.64,605130,ATH,0,0,Unknown,UNK,0,0,0,0,0
R,0.37,317,23.34,-0.01,1.17,"Barnett, Mason",41.06,686930,ATH,42.27,25.68,4-Seam Fastball,FF,14.17,2281.28,81.74,95.02,59.7
R,0.31,201,33.83,0.26,-0.18,"Barnett, Mason",26.04,686930,ATH,50.75,34.34,Slider,SL,29.9,2503.17,80.91,87.55,61.76
R,0.2,123,28.46,1.33,-0.44,"Barnett, Mason",15.93,686930,ATH,50.41,45.9,Sweeper,ST,21.43,2698.86,75.36,83.41,67.74
R,0.39,98,17.35,0.73,-1.27,"Barnett, Mason",12.69,686930,ATH,51.02,16.67,Curveball,CU,9.3,2726.97,84.62,79.3,70
R,0.06,25,28,-0.77,0.16,"Barnett, Mason",3.24,686930,ATH,32,11.76,Changeup,CH,50,980.48,93.47,85.81,50
R,0,8,0,0,0,"Barnett, Mason",1.04,686930,ATH,0,0,Unknown,UNK,0,0,0,0,0
R,0.29,127,25.98,0.28,1.19,"Basso, Brady",39.44,669620,ATH,59.84,41.18,4-Seam Fastball,FF,19.05,2297.26,80.94,93.33,82.89
R,0.21,68,35.29,-0.28,0.36,"Basso, Brady",21.12,669620,ATH,48.53,51.43,Slider,SL,35.9,2127.66,89.91,84.4,63.64
R,0.34,59,30.51,-0.16,-0.91,"Basso, Brady",18.32,669620,ATH,38.98,5.56,Curveball,CU,18.18,2248.08,72.66,77.76,39.13
R,0.51,46,17.39,-0.07,0.66,"Basso, Brady",14.29,669620,ATH,54.35,33.33,Cutter,FC,11.11,2229.63,86.94,89.86,80
R,0,17,17.65,1.14,0.85,"Basso, Brady",5.28,669620,ATH,35.29,9.09,Sinker,SI,20,2146.18,82,93.5,66.67
R,0.61,5,0,1.35,0.45,"Basso, Brady",1.55,669620,ATH,60,0,Changeup,CH,0,1765.8,98.97,89.38,100
R,0.15,34,35.29,0.12,-0.28,"Blewett, Scott",40.48,656240,ATH,47.06,33.33,Slider,SL,50,2194.65,86.9,84.02,87.5
R,0.5,20,30,-0.36,1.27,"Blewett, Scott",23.81,656240,ATH,30,0,4-Seam Fastball,FF,0,2296.9,94.3,95.3,33.33
R,0.2,18,22.22,-1.06,1.09,"Blewett, Scott",21.43,656240,ATH,55.56,25,Sinker,SI,0,2143.56,85.27,94.72,60
R,0,8,0,-0.64,0.23,"Blewett, Scott",9.52,656240,ATH,0,25,Split-Finger,FS,0,1065.5,60.5,87.2,0
R,0,4,0,0.21,0.51,"Blewett, Scott",4.76,656240,ATH,0,0,Cutter,FC,0,2299,0,90,0
R,0.36,88,19.32,0.67,1.07,"Cortes, Carlos",61.11,666126,ATH,43.18,32,Other,FA,7.14,1744.49,78.9,73.74,68.42
R,0.52,44,13.64,0.99,1.23,"Cortes, Carlos",30.56,666126,ATH,36.36,14.29,Changeup,CH,0,1733.59,90.61,72.14,75
R,0.74,8,0,-0.19,0.26,"Cortes, Carlos",5.56,666126,ATH,37.5,20,Eephus,EP,0,182.25,66.05,60.66,100
R,0,2,0,0.2,0.01,"Cortes, Carlos",1.39,666126,ATH,0,0,Curveball,CU,0,2007,0,60.6,0
R,0,2,0,-0.4,1.64,"Cortes, Carlos",1.39,666126,ATH,0,0,Slider,SL,0,1296.5,0,54.7,0
R,0.25,60,30,-0.5,1.2,"Estes, Joey",42.25,683155,ATH,46.67,50,4-Seam Fastball,FF,29.41,2383.73,86.22,93.58,64.29
R,0.59,30,46.67,0.25,0.67,"Estes, Joey",21.13,683155,ATH,66.67,0,Cutter,FC,40,2463.8,91.1,88.7,50
R,0.2,30,20,0.61,-0.1,"Estes, Joey",21.13,683155,ATH,60,16.67,Slider,SL,22.22,2418.13,87.4,83.04,88.89
R,0.03,14,14.29,1.05,0.24,"Estes, Joey",9.86,683155,ATH,28.57,40,Sweeper,ST,25,2531.14,76.87,79.64,100
R,0.34,8,0,-0.96,0.75,"Estes, Joey",5.63,683155,ATH,50,0,Changeup,CH,0,1862.25,87.15,84.55,100
R,0.31,900,31.22,-1.2,0.33,"Ginn, J.T.",32.94,669372,ATH,51,24.49,Sinker,SI,20.73,1984.91,83.54,93.49,59.48
R,0.23,568,23.59,-0.96,0.21,"Ginn, J.T.",20.79,669372,ATH,31.87,40.57,Changeup,CH,32.57,1517.5,75.49,87.85,81.22
R,0.43,493,23.94,0.04,0.53,"Ginn, J.T.",18.05,669372,ATH,42.6,26.5,Cutter,FC,22.43,2160.48,82.76,90.18,66.19
R,0.26,424,28.3,0.48,-0.24,"Ginn, J.T.",15.52,669372,ATH,33.73,38.08,Slider,SL,32.02,2341.55,78.6,85.54,67.13
R,0.35,339,24.48,-0.37,0.95,"Ginn, J.T.",12.41,669372,ATH,46.31,22.53,4-Seam Fastball,FF,18.31,2045.58,85.41,93.6,64.33
R,0,8,0,-1.38,0.28,"Ginn, J.T.",0.29,669372,ATH,0,0,Unknown,UNK,0,2020,0,93.2,0
R,0.31,880,30.23,0.68,1.49,"Harris, Hogan",57.74,663687,ATH,57.05,26.19,4-Seam Fastball,FF,21.28,2323.95,80.73,95.1,64.54
R,0.27,397,33.25,-0.61,-1.42,"Harris, Hogan",26.05,663687,ATH,41.81,26.41,Curveball,CU,37.42,2645.16,78.09,73.82,56.63
R,0.19,134,20.9,-0.3,1.04,"Harris, Hogan",8.79,663687,ATH,35.07,16.09,Slider,SL,31.11,2091.38,76.07,85.54,65.96
R,0.19,76,28.95,1.39,1.05,"Harris, Hogan",4.99,663687,ATH,43.42,11.63,Changeup,CH,26.32,2131.09,79.63,83.97,42.42
R,0.02,19,0,0.06,1.11,"Harris, Hogan",1.25,663687,ATH,10.53,11.76,Cutter,FC,0,2269.53,80.62,92.03,100
